country,horizon,mse,rmse,mae,mape,mdape,smape,coverage
Samoa,1077 days 01:33:54.782608688,46.933427137651094,6.579507934760571,5.15144894651574,4.555937318075238,2.1132679106144465,1.0391244621687175,0.5817805383022774
San Marino,1077 days 01:33:54.782608688,39.951468299409285,6.152248533870845,4.69292410636495,3.1849830688781964,1.1828989895546358,1.302534462246525,0.5320910973084886
Saudi Arabia,1077 days 01:33:54.782608688,300.2535646128902,15.805599857850998,10.340766640131516,6.876358505114845,2.296959140234265,1.1703368265747442,0.7950310559006211
Senegal,1077 days 01:33:54.782608688,13.338378776592467,3.4281652696987552,2.5917239076289236,2.4729830014259755,0.5535846452005027,0.8130639523532114,0.7701863354037266
Serbia,1077 days 01:33:54.782608688,25.51275643141469,4.643876656365171,3.8028862059640796,1.3863716237307389,0.7814644266287302,1.1441270049898729,0.5962732919254657
Seychelles,1077 days 01:33:54.782608688,44.79165217713999,6.577479862187452,5.217900222341623,2.135676449843533,0.9067450899483707,0.9032350481970942,0.546583850931677
Sierra Leone,1077 days 01:33:54.782608688,149.22717933323162,11.693805032404315,8.814050208298172,2.26152651523522,1.5008677683025908,1.327342613399459,0.5279503105590062
Singapore,1077 days 01:33:54.782608688,29.483832723378168,5.198718256882349,4.148591992313483,2.191133302372999,0.5504993907583572,0.7612809630542524,0.660455486542443
Slovak Republic,1077 days 01:33:54.782608688,14.197798154713265,3.671954548487591,2.8915238222464525,11.841935211997697,0.5613759224969311,0.8011818131051525,0.43892339544513453
Slovenia,1077 days 01:33:54.782608688,11.347831281909695,3.200357575116495,2.3314009247666805,0.8103483886489719,0.4055112017049223,0.7059905336083084,0.40993788819875776
Solomon Islands,1077 days 01:33:54.782608688,52.927992611022894,6.895169248959126,5.236341606135564,3.3727651812107955,0.9848902986189922,1.0856813423600555,0.6542443064182194
Somalia,1077 days 01:33:54.782608688,3.6954381272555494,1.847918887338834,1.6130770427956105,1.1588941734086737,0.43007618894008903,0.49906369373128895,0.515527950310559
South Africa,1077 days 01:33:54.782608688,27.802965951992906,4.861219612264523,3.663659629283301,,1.2033941746048142,1.25943444842095,0.5714285714285715
South America,1077 days 01:33:54.782608688,25.613664554529038,4.863625868898104,3.8274372975466946,3.897594024011303,1.5837353873374607,1.1206674069512788,0.587991718426501
South Asia,1077 days 01:33:54.782608688,7.227509004697373,2.3680449986005696,1.8006484336272282,0.34772347431222367,0.2396979464972158,0.3022549487695668,0.577639751552795
Southeast Asia,1077 days 01:33:54.782608688,18.94139918278705,3.8504790951569925,2.6985455757806935,0.47903528869950435,0.27649172401806715,0.5140686547930757,0.7101449275362319
Spain,1077 days 01:33:54.782608688,15.439892742800563,3.6997909106014832,2.724627430073398,1.756749903088515,0.5202130886711376,0.792349977925944,0.546583850931677
Sri Lanka,1077 days 01:33:54.782608688,20.60383855961189,4.371661916101162,3.5267663680988024,1.7644017858475085,0.5788973266877312,0.7740586618664704,0.556935817805383
Sub-Saharan Africa,1077 days 01:33:54.782608688,6.98879447212625,2.5955387992250767,2.196827541126297,,0.5521464694462708,0.7119684976941901,0.525879917184265
Sub-Saharan Africa (Region) ,1077 days 01:33:54.782608688,8.06799107511051,2.7871980343870906,2.3471889721346764,1.3686760875385289,0.5371946810802438,0.6452738346456025,0.5631469979296065
Sudan,1077 days 01:33:54.782608688,53.86221072605696,7.079774215290091,5.110969437761933,1.6070992075815744,0.7624874563239786,0.965701419054741,0.7060041407867494
Suriname,1077 days 01:33:54.782608688,58.23001861539774,7.0458589024487805,5.496302498614412,3.482385448792539,1.1939847809796278,1.1015663652505452,0.6853002070393375
Sweden,1077 days 01:33:54.782608688,9.500066801160822,2.9992784539298993,2.445569918388311,1.1457260555994104,0.7890362966167196,1.0506737492168012,0.4699792960662526
Switzerland,1077 days 01:33:54.782608688,8.545001211196553,2.812609883798788,2.085286686231558,3.3782063587545896,0.7082364053121405,0.9929693203499563,0.6252587991718426
Syria,1077 days 01:33:54.782608688,60.80756499577525,7.524760475012156,5.793770457212582,2.8145161819723903,0.849908022581839,1.066950756447757,0.6645962732919254
São Tomé and Príncipe,1077 days 01:33:54.782608688,15.228960697213722,3.7873432427523253,2.993664658014605,1.270096330982348,0.8535266387575284,0.7389629473995634,0.7929606625258799
Taiwan Province of China,1077 days 01:33:54.782608688,7.972676634565593,2.762985243391488,2.255575653949725,0.6711616877609511,0.3490493794358616,0.47565314313483714,0.6438923395445135
Tajikistan,1077 days 01:33:54.782608688,95.04635500801605,9.5581440600888,5.875417743757829,1.1025894859717587,0.3249508229864807,0.6612203544933845,0.6376811594202898
Tanzania,1077 days 01:33:54.782608688,8.110638932986994,2.7674149893977664,2.101209814454515,0.9162548877742188,0.27823852783317116,0.4318821951835681,0.6107660455486542
Thailand,1077 days 01:33:54.782608688,32.005932607918176,5.215914726587937,3.930353937786813,0.957306731977255,0.46376220095031284,0.6698082986689214,0.5859213250517599
The Bahamas,1077 days 01:33:54.782608688,41.21691395139883,5.912024128359999,4.2425362990896,1.24983919811647,1.0112749947623454,1.2838345641441293,0.5838509316770186
The Gambia,1077 days 01:33:54.782608688,140.06376405534263,9.767375279008949,5.72337914666957,2.0856595540270892,0.6233967729999342,0.9136141313581553,0.9006211180124223
Timor-Leste,1077 days 01:33:54.782608688,56.56303156801798,7.241383388559884,5.624059547048162,1.3459242747773426,0.9137292012933456,1.1736348418727964,0.6832298136645962
Togo,1077 days 01:33:54.782608688,64.87996997648351,7.6457951868678355,5.497551862516489,1.8684281338914452,0.8432512778640167,1.0054375851422963,0.7287784679089027
Tonga,1077 days 01:33:54.782608688,115.63447368198204,10.182674691599116,7.948724472688162,9.488061698629574,4.967352839261581,1.7003832396370264,0.7722567287784678
Trinidad and Tobago,1077 days 01:33:54.782608688,133.17055852666329,11.161206000658497,9.042513644361547,5.989854663482422,1.9120504412715023,1.2985782958414216,0.4327122153209109
Tunisia,1077 days 01:33:54.782608688,12.668554598150191,3.274063006080522,2.4079177643089476,1.9281687096780384,0.4644372215521738,0.6630294977239838,0.7536231884057971
Turkmenistan,1077 days 01:33:54.782608688,177.16108167611367,13.077893569300057,9.208776031405053,2.812589420714134,0.8667589191959358,0.8848485883553199,0.45341614906832295
Tuvalu,1077 days 01:33:54.782608688,22.974464046380717,4.681101496820209,3.985889575085943,1.5802166217461677,1.0209943585904546,1.3708002177263423,0.42650103519668736
Uganda,1077 days 01:33:54.782608688,29.323143556540984,5.26737858759253,3.799513075557093,2.2588450202749177,0.3609002672403591,0.604334957509085,0.6997929606625258
Ukraine,1077 days 01:33:54.782608688,115.26493128480334,10.393194411855823,7.349888800286083,,0.9249946568351489,1.0147927094597644,0.4927536231884058
United Arab Emirates,1077 days 01:33:54.782608688,93.81549386846044,9.361219092728085,6.982369554768643,,1.5301738863096084,0.9773065317802868,0.7805383022774327
United Kingdom,1077 days 01:33:54.782608688,18.07104041018825,4.076881227567823,2.821909485221938,,0.511770804859513,0.7048998289725699,0.6666666666666666
United States,1077 days 01:33:54.782608688,8.928524665268059,2.8943303546319243,2.1044765601800033,2.8094641889137337,0.46007097455710544,0.5834949547596506,0.6728778467908902
Uruguay,1077 days 01:33:54.782608688,77.2861116942297,8.15334176976695,5.806498643200394,4.826882413710396,1.4176422862684597,1.1429643282186177,0.6811594202898551
Uzbekistan,1077 days 01:33:54.782608688,50.0628197553295,6.899534890243852,4.999430151271639,1.567745064534499,0.6777016786868326,0.8433259856822906,0.5652173913043478
Vanuatu,1077 days 01:33:54.782608688,21.587743209195374,4.517754315990001,3.379709245371103,1.7424990619790275,0.8113661896868031,1.0200133983878594,0.660455486542443
Venezuela,1077 days 01:33:54.782608688,164.48082277902088,12.502264116749142,9.913561244531849,3.619202926001247,1.3560364790269273,1.4441392522340615,0.5010351966873706
Vietnam,1077 days 01:33:54.782608688,22.357963055760536,4.44147664611968,3.025501188257651,0.6543427689580876,0.30068137233643777,0.3626376560520736,0.7474120082815735
West Bank and Gaza,1077 days 01:33:54.782608688,140.87827067995838,11.570310200737492,8.728685846489881,3.2302592770837304,1.0013043721973713,1.1760589099722207,0.6542443064182194
Western Europe,1077 days 01:33:54.782608688,6.159548257478649,2.3082924988106623,1.6382741645518806,1.7484281350294197,0.5558004475107859,0.665712444100888,0.5652173913043478
Western Hemisphere (Region),1077 days 01:33:54.782608688,6.822719348390381,2.566627778064275,1.8633237037422268,0.8300138499537871,0.4563905535224156,0.6253578727325344,0.6066252587991718
World,1077 days 01:33:54.782608688,4.521861780498158,2.010128769827652,1.5667555591311846,1.676872949139997,0.31725646157769294,0.4231404248553001,0.5113871635610766
Yemen,1077 days 01:33:54.782608688,80.37112112420809,8.160469130125387,5.6541251758943645,2.7333418119986077,0.7400625477713357,0.9954176198051272,0.6915113871635611
Zambia,1077 days 01:33:54.782608688,46.85376668185352,6.511271555985673,5.440496715939606,2.651161414206428,1.1094587501863975,1.2109258701942527,0.577639751552795
Zimbabwe,1077 days 01:33:54.782608688,131.7341173004869,11.246157641614577,8.779844156997793,2.3684402360805894,1.311262999937274,1.390514838814061,0.6107660455486542
